1, 74.59
2, 77.15
3, 78.24
4, 83.21
5, 83.22
6, 72
7, 82.03
8, 81.57
9, 84.19
10, 84.27
11, 81.73
12, 83.2
13, 84.35
14, 84.48
15, 78.11
16, 80.93
17, 80.08
18, 81.72
19, 79.91
20, 77.6
21, 82.74
22, 84.87
23, 76.28
24, 82.29
25, 76.21
26, 76.51
27, 76.78
28, 84.46
29, 77.88
30, 79.19
31, 86.22
32, 82.96
33, 84.37
34, 85.16
35, 82.15
36, 85.04
37, 78.62
38, 83.6
39, 79.57
40, 81.88
